CUST_ID,da_Mean,rev_Range,mou_Range,change_mou,unan_vce_Mean,owylis_vce_Mean,mouowylisv_Mean,peak_vce_Mean,mou_peav_Mean,opk_vce_Mean,mou_opkv_Mean,crclscod,asl_flag,totcalls,totmou,avgmou,hnd_price,lor,dwlltype,marital,wrkwoman,proptype,pcowner,kid0_2,kid6_10,kid11_15,kid16_17,car_buy
2298,0.7425,51.24,567,-406,61.66666667,23.33333333,28.93,77.66666667,114.38,92,162.3666667,CA,Y,2355,5051,561.22,129.9899902,15,S,S,,A,,U,Y,U,U,UNKNOWN
2299,0,0,54,18,0.333333333,2.666666667,1.886666667,8.666666667,16.45666667,0.333333333,1.573333333,AA,N,380,713,35.65,59.98999023,15,S,M,,A,Y,U,U,U,U,New
2300,6.1875,46.86,739,362,32,9.333333333,23.92333333,92,453.6066667,61.33333333,352.2866667,CA,Y,955,4885,687.29,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2301,0,1.68,128,52.5,5.666666667,7,5.55,39.33333333,31.01,10,6.38,BA,N,1168,2273,132.88,29.98999023,3,S,B,,,,U,U,U,U,New
2302,1.485,30.62,191,87,23,2.666666667,2.366666667,60,160.46,27,84.92333333,AA,N,2213,5698,270.95,129.9899902,2,S,A,,,,U,U,U,U,New
2303,0,0,0,0,0,0,0,0,0,0,0,A,N,3765,8431,288.59,149.9899902,7,S,U,,A,,U,Y,Y,U,New
2304,0,35.2,72,16.75,42,21,32.40333333,52,100.61,81.33333333,364.6866667,AA,N,2561,8416,381.86,79.98999023,10,S,M,Y,A,,U,U,U,Y,New
2305,0,20.65,417,-106,14.33333333,31,26.32,68,123.3866667,45.33333333,102.6333333,AA,N,989,3104,258.67,129.9899902,3,S,U,,B,,U,U,U,U,New
2306,0,0,194,120.75,0,0,0,0,0,0,0,AA,N,1322,3299,252.46,199.9899902,8,S,M,,A,Y,Y,U,Y,Y,UNKNOWN
2307,2.97,76.4,405,-147,0.333333333,8.666666667,13.40666667,235.3333333,327.25,113,158.16,A,N,1808,3919,783.2,99.98999023,7,S,U,,A,Y,U,U,U,U,New
2308,0,3.15,128,60,3.333333333,4,4.983333333,27.66666667,53.9,10.33333333,35.39333333,AA,N,724,2320,122.31,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2309,0.7425,10.24,226,-108.25,6.666666667,22,27.22666667,84.33333333,207.4133333,3.333333333,8.123333333,AA,N,2936,10406,444.61,149.9899902,7,S,A,,A,,U,Y,U,U,New
2310,0.33,18.04,512,-3.5,12.66666667,1.666666667,0.183333333,34.33333333,91.20666667,37.33333333,125.4266667,AA,N,773,2472,215.82,29.98999023,1,S,U,,,,U,U,U,U,New
2311,1.7325,92.34,326,173.5,28,34,66.79,114.3333333,258.0633333,67.66666667,139.7666667,EA,N,1907,6126,430,59.98999023,11,S,M,,A,,U,U,U,U,UNKNOWN
2312,0,1.8,30,10.25,4.333333333,1,0.656666667,4.333333333,3.236666667,4,12.25333333,BA,N,482,1049,47.59,29.98999023,15,M,M,Y,,,U,U,U,U,New
2313,0,8.98,51,-23.25,12.33333333,10.33333333,5.073333333,32.66666667,35.16,19.33333333,21.79,BA,N,396,725,119.33,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2314,6.435,79.46,295,140.5,9.333333333,7.333333333,13.76333333,36.33333333,84.02333333,26,97.38,GA,N,552,1875,142.55,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2315,0,0,451,49,39,25,30.19666667,37.66666667,95.36,68.66666667,391.07,BA,N,565,2341,383.17,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2316,0.7425,32,130,-47.75,9,1.666666667,0.546666667,15.66666667,35.77,2.333333333,2.51,AA,N,1478,5060,280.28,79.98999023,2,,M,,,Y,U,U,U,U,New
2317,0,53.2,203,-20.5,26,29.66666667,43.01666667,76.33333333,136.6533333,94.66666667,204.9666667,B,N,4287,10338,414.79,29.98999023,3,S,S,,,,U,Y,Y,U,New
2318,0,0,16,2.5,0,0,0,1.333333333,2.14,1.333333333,4.236666667,AA,N,18,52,8.67,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2319,7.92,5.94,110,58.5,5.666666667,23,24.04666667,81,122.67,26.33333333,31.64,CA,Y,514,1182,168.86,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2320,0.2475,2.9,219,87,7,20.33333333,19.7,30.66666667,48.77,9.666666667,24.41333333,A,N,1843,3272.05,68.02,29.98999023,8,,U,,,,U,U,U,U,New
2321,1.7325,15.05,128,8.75,17,14.33333333,8.98,86.33333333,145.15,33.33333333,57.96666667,BA,N,1502,4229,324.15,59.98999023,2,S,M,,,,U,U,Y,U,UNKNOWN
2322,3.7125,8.91,165,0.5,0,0,0,0,0,0,0,DA,Y,1026,3267,250.92,129.9899902,5,M,U,,,,U,U,U,U,UNKNOWN
2323,0.2475,1.53,94,0.5,3.666666667,6.333333333,2.94,17,37.80333333,8,18.64666667,A,N,414,1498,85.94,149.9899902,15,S,M,Y,A,Y,U,U,U,U,UNKNOWN
2324,0.2475,160.82,745,-286.25,68.66666667,17.66666667,24.29333333,98.33333333,551.9533333,52.33333333,337.18,BA,N,1022,7834,1097,59.98999023,5,S,A,,,,U,U,U,U,UNKNOWN
2325,0,99.21,639,-50.5,64,103,129.0966667,203.3333333,247.0733333,278,286.9133333,AA,N,3765,6514,1081.5,129.9899902,9,S,M,,,,U,U,U,U,New
2326,0,0.54,60,-33.25,8.666666667,3.666666667,2.54,58.33333333,69.13,24.33333333,35.61666667,AA,N,881,1752,133.77,149.9899902,12,S,U,,A,,U,U,U,U,New
2327,0,0,183,-82.75,24.33333333,61,47.04666667,68.33333333,91.25666667,185.3333333,255.2933333,CA,N,3113,7086,294.71,129.9899902,2,M,S,,,Y,U,U,U,U,UNKNOWN
2328,0,12.25,358,-150.25,0,0,0,0,0,0,0,DA,Y,2277,6994,773.11,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2329,0,160,340,101,0.666666667,18.33333333,15.24,45.33333333,80.79666667,39.66666667,161.8666667,AA,N,663,2348,290.88,79.98999023,5,S,U,,,,U,U,U,U,UNKNOWN
2330,0,10,286,155,4.666666667,1,0.106666667,16,45.98333333,19.66666667,212.0433333,AA,N,165,1064,177,129.9899902,4,S,S,Y,A,Y,U,Y,U,U,New
2331,0,39.99,202,-104.75,3.333333333,15,10.61333333,48.33333333,93.72,50.66666667,285.0933333,B,N,3748,10648,328.38,149.9899902,12,M,S,Y,,Y,U,U,U,U,New
2332,0.2475,55.1,61,-36,8.666666667,3.666666667,2.15,14,13.32333333,6.333333333,8.996666667,AA,N,872,1611,107.2,29.98999023,3,S,U,,,,U,U,U,U,UNKNOWN
2333,0.2475,2.07,579,319.75,20.33333333,3,2.406666667,31.66666667,93.20666667,28.33333333,208.51,AA,N,271,1417,282.8,29.98999023,15,S,M,,A,Y,U,U,U,U,New
2334,0,0,117,-3.25,19,17,25.80333333,44,115.99,46.33333333,92.04,A,N,3637,7847,244.26,149.9899902,3,M,S,Y,,Y,U,U,U,U,UNKNOWN
2335,0,0.54,118,69.5,0.666666667,0.333333333,0.106666667,9.333333333,42.24333333,3.666666667,7.97,AA,N,160,362,20.11,149.9899902,15,S,M,,A,,U,U,U,U,New
2336,0.7425,30.86,188,-16.5,75,30.66666667,33.52666667,180.6666667,199.2733333,246,611.3133333,BA,N,9326,21147,717.31,99.98999023,1,S,B,,A,,U,U,U,U,New
2337,1.7325,4.19,176,-4,18.66666667,18.66666667,22.95,76.33333333,151.2033333,32.33333333,85.21333333,EA,N,3097,13668,753.06,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2338,0,0,10,5.25,1.333333333,0.333333333,0.376666667,8,8.71,0.333333333,0.176666667,A,N,2362,3589,135.85,29.98999023,15,S,U,,A,,U,U,U,U,UNKNOWN
2339,0,149.88,625,47.5,0,0,0,0,0,0,0,BA,N,1964,5492,520.4,79.98999023,4,S,S,,,Y,U,U,Y,Y,UNKNOWN
2340,0.2475,0.99,123,50.75,8.666666667,3.333333333,1.773333333,34.33333333,84.56333333,4.666666667,9.956666667,AA,N,1215,3300,148,59.98999023,5,,B,,,,U,U,U,U,UNKNOWN
2341,1.485,5.94,576,-308.25,0,0,0,0,0,0,0,AA,N,467,6009,702.13,149.9899902,8,S,S,,,,U,U,Y,U,New
2342,0,11.89,274,99.5,4,6.666666667,13.3,29.33333333,83.39333333,11.66666667,100.98,CA,N,895,4271,328.54,59.98999023,15,S,M,,A,,U,U,Y,U,New
2343,0.7425,2.88,164,-21.25,1.666666667,28.33333333,25.18,111.6666667,155.2233333,59.66666667,78.22333333,A,N,2726,5720,526.6,79.98999023,5,S,U,,A,,U,U,U,U,UNKNOWN
2344,0,13.76,320,164,6.666666667,26.33333333,68.33666667,61.66666667,163.7666667,91.33333333,338.7866667,AA,N,852,3340,415.63,99.98999023,1,M,S,,B,,U,U,U,U,UNKNOWN
2345,0.7425,11.03,324,170.5,42.33333333,47.33333333,34.95666667,129.3333333,205.0266667,158.6666667,370.3733333,ZA,Y,1540,4431,879.6,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2346,0.2475,0.99,256,4,20.66666667,61,87.68666667,70,103.4966667,70.33333333,168.3066667,AA,N,1036,2677,295.33,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2347,0,5,85,35.5,22.66666667,9,10.53333333,70.66666667,224.4,18,157.3333333,DA,N,3241,11551,605.05,29.98999023,10,S,M,,,,U,U,U,U,New
2348,0,151.16,451,-108.75,19.66666667,5,4.893333333,59.33333333,187.1433333,44.66666667,176.3466667,AA,N,1246,4442,261.12,99.98999023,0,S,B,,A,,U,U,U,U,New
2349,0,2.81,266,-140.25,0,0,0,0,0,0,0,AA,N,1561,4841,604.38,199.9899902,5,S,M,,A,,U,U,U,U,UNKNOWN
2350,9.405,11.98,894,-451.25,82.33333333,30.33333333,58.99,113.3333333,430.6066667,197.3333333,790.9866667,EA,N,5751,23080,1644.86,149.9899902,9,S,S,,,Y,U,Y,U,U,UNKNOWN
2351,0.7425,72.39,384,-130.25,0,0,0,0,0,0,0,AA,N,2581,5332,441.42,129.9899902,9,S,U,Y,,Y,U,U,Y,U,New
2352,0,31,0,0,6.666666667,0,0,0.333333333,1.023333333,2.333333333,24.82666667,D4,N,9434,12144,670.17,99.98999023,15,S,S,,,,U,U,U,U,New
2353,0,0.35,227,70,8.666666667,6,8.47,52.33333333,109.6733333,13.33333333,26.00333333,AA,N,874,2424,227.1,129.9899902,1,M,S,,,Y,U,U,U,U,New
2354,0.495,125.47,469,31,27.66666667,78,252.0433333,53.66666667,93.90666667,92.66666667,406.8166667,A,N,4025,11597,418.19,149.9899902,7,M,M,,,Y,U,Y,U,U,New
2355,0,35.19,313,-163,6.333333333,25.66666667,16.81,87.33333333,116.3966667,11.66666667,16.99666667,AA,N,1431,3511,386.44,129.9899902,2,S,S,,A,Y,U,U,U,U,UNKNOWN
2356,3.7125,149.89,1375,-519.5,90.33333333,27.66666667,26.46333333,188,357.0133333,171.6666667,281.98,B,N,32071,55988,1811.5,149.9899902,1,S,B,,,,U,U,U,U,UNKNOWN
2357,0,6.5,276,-144.25,7,17.33333333,33.10333333,76,215.72,26.66666667,59.59,AA,N,1800,5638,372.93,79.98999023,0,S,U,,,,U,U,U,U,UNKNOWN
2358,3.7125,98.94,2873,1284,152,73,75.24333333,526.6666667,522.34,886,824.6133333,CA,Y,5718,9125,1298.43,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2359,0.495,24.85,341,153.25,29.66666667,5,4.673333333,100.6666667,208.2166667,18.33333333,54.20333333,AA,N,1047,5003,357,199.9899902,6,M,M,,,,U,U,U,U,UNKNOWN
2360,0,952.79,987,164.25,37.33333333,5.333333333,4.753333333,58,219.0733333,90,337.92,A,N,4373,13322,1008.08,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2361,0,135,704,-346.5,10.66666667,53.66666667,49.94333333,159.6666667,431.8266667,13.66666667,33.86,AA,N,3481,7268,330.09,59.98999023,10,S,A,,,,U,U,U,U,New
2362,0,0,26,8.75,2,2.333333333,1.473333333,6.666666667,7.073333333,7,4.893333333,AA,N,284,468,27.24,149.9899902,11,S,M,,A,,U,U,U,U,UNKNOWN
2363,0.7425,4.91,220,-72.25,32.33333333,9,7.153333333,78.33333333,84.95666667,29.66666667,24.28,EA,N,2511,5087,298.71,29.98999023,6,S,S,,,,U,U,U,U,New
2364,2.7225,5.94,584,-12.75,31.33333333,11.66666667,8.913333333,126,783.7166667,94.33333333,192.2633333,C,N,7817,30106,959,79.98999023,9,S,S,Y,B,Y,U,U,U,U,UNKNOWN
2365,1.485,62.54,428,42.5,99,123,201.01,277.6666667,727.36,210,707.8133333,CA,N,12725,39163,1862.05,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2366,0,10.35,360,208.25,43,57.66666667,71.60333333,136.6666667,179.3633333,83.66666667,155.8366667,AA,N,4943,9957,427.52,149.9899902,9,S,M,,,Y,U,U,U,Y,UNKNOWN
2367,0.2475,0.99,33,13.75,3,2.666666667,1.363333333,22.33333333,20.19,11.33333333,15.56,AA,N,1003,2193,95.45,59.98999023,7,S,M,Y,B,Y,U,U,Y,U,New
2368,0,0,260,-90.75,13,12,12.13,74.33333333,140.97,24.66666667,35.82666667,BA,N,683,1400,152.44,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2369,0,0.36,3,1.75,0,0,0,0.666666667,0.363333333,0.666666667,0.413333333,BA,N,66,104,8.58,79.98999023,7,S,M,,A,Y,U,Y,Y,U,UNKNOWN
2370,0.99,22.9,150,-62.75,7.333333333,10.33333333,8.71,55.33333333,84.27333333,21.33333333,50.17333333,A,N,4711,10498,373.54,149.9899902,7,S,M,Y,A,Y,U,Y,U,U,New
2371,0,0,31,9.75,26.33333333,2.666666667,1.613333333,19.66666667,19.65333333,9.333333333,6.236666667,AA,N,494,932,110.13,149.9899902,8,S,S,,A,Y,U,U,U,U,New
2372,0,0,37,-4,5.666666667,3.666666667,1.636666667,7.666666667,6.05,11.33333333,10.17666667,AA,N,708,1342,82.69,149.9899902,5,M,U,,,,U,U,U,U,UNKNOWN
2373,0,0,145,-9,8.666666667,9.666666667,15.02,36.33333333,72.45666667,13.66666667,36.1,AA,N,403,1509,188.25,149.9899902,2,S,M,,,,U,U,U,U,UNKNOWN
2374,0.2475,78.75,345,-19,0,0,0,0,0,0,0,AA,N,1325,4411,400,129.9899902,5,M,S,,,,U,U,U,U,UNKNOWN
2375,0.2475,106.43,1133,-534.5,45.66666667,31.33333333,18.13,156.3333333,189.1833333,102.3333333,132.41,EA,Y,3194,7247,596.92,29.98999023,9,S,S,,,,U,U,U,U,New
2376,0,288.9,590,-218,2,92,89.21666667,279.3333333,969.5266667,279.3333333,663.6633333,B,N,10487,33456,1337.28,129.9899902,15,S,M,,A,,U,U,Y,U,New
2377,0.7425,4.89,155,-83.5,43.66666667,16,11.83,127.6666667,151.1,38.33333333,85.13666667,BA,N,1058,2316,384.67,99.98999023,14,S,M,,A,,U,U,U,U,New
2378,0.2475,0.99,24,-5.25,0,0.333333333,0.05,0.333333333,0.05,0,0,AA,N,55,162,6.95,29.98999023,10,S,M,,A,Y,U,U,U,U,New
2379,0.99,1.98,54,11.75,4,7,4.156666667,37.33333333,64.55666667,2.333333333,5.11,A,N,3232,11670.21667,232.58,129.9899902,9,S,M,,A,Y,Y,Y,U,U,New
2380,0.495,747.23,2362,1295.75,814.3333333,644.3333333,1187.563333,551,879.0966667,710,1459.163333,BA,N,4852,13535,2254,129.9899902,7,S,S,,A,,U,Y,U,U,New
2381,2.2275,88.25,397,190,78.66666667,90,117.6466667,412,834.4666667,148.3333333,422.5366667,CA,Y,4745,13594,1510,149.9899902,5,,B,,,,U,U,U,U,UNKNOWN
2382,0,4.05,304,-133,13.66666667,30,24.32333333,54.33333333,87.39666667,44.33333333,71.23666667,AA,N,2838,5462,272.75,29.98999023,2,M,M,,,,U,U,U,U,New
2383,4.7025,114.51,1580,281,151.6666667,72.66666667,55.03666667,98,265.1433333,257.3333333,1237.386667,EA,Y,2403,9955,995.5,149.9899902,5,M,U,Y,,,U,U,U,U,New
2384,0.495,38.56,398,-42.5,22.66666667,0.666666667,0.053333333,42,222.7566667,27.33333333,182.8266667,B,N,1488,7333,257.43,29.98999023,11,S,M,,A,,U,U,U,U,UNKNOWN
2385,0,38,383,-118.75,5.666666667,2,2.003333333,12,82.48333333,10.66666667,109.5433333,BA,N,278,1877,208.56,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2386,0,11.17,213,48.25,8.666666667,2.666666667,11.04666667,21.33333333,90.75333333,13.33333333,129.0433333,AA,N,2236,8356,834.8,149.9899902,7,S,S,,A,,U,U,U,U,UNKNOWN
2387,0,1.8,164,-34.5,30.66666667,40.66666667,44.83666667,70.33333333,95.12,60,94.88666667,AA,N,947,1987,386.2,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2388,0,0,0,0,0,0,0,0,0,0,0,AA,N,7,7,0.64,29.98999023,10,M,S,,,,U,U,U,U,UNKNOWN
2389,0.7425,84.23,354,226.25,11,12,15.77666667,68.66666667,121.9033333,13.66666667,77.92,AA,N,1294,4222,313.38,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2390,0.495,257.81,1073,-110.5,141,98,137.6266667,295,695.6766667,472,1707.106667,AA,N,7071,24962,1662.07,129.9899902,13,S,U,,,,U,U,U,U,UNKNOWN
2391,12.6225,199.07,1353,-713.5,128,193.6666667,225.98,710.6666667,1286.05,190,350.9966667,CA,N,15065,41077,2553.25,199.9899902,2,S,S,,,,U,U,U,U,UNKNOWN
2392,0,7.28,35,13.25,0,0.333333333,0.333333333,1,2.253333333,2.666666667,9.693333333,AA,N,49,105,17.5,59.98999023,15,S,S,,,,U,U,U,Y,New
2393,0,0,106,67,20.66666667,0.666666667,0.406666667,48.66666667,274.0033333,24.33333333,171.31,AA,N,987,5143,242.24,59.98999023,13,M,S,,,,U,U,U,U,New
2394,0,17.5,835,63.75,12,25.66666667,32.41666667,64,131.8133333,52.66666667,369.37,BA,N,2100,8820,490,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2395,0,0.78,200,54.25,29.33333333,31.33333333,26.08666667,105.3333333,107.5933333,197,247.59,AA,N,2313,4964,827.33,129.9899902,7,M,U,,D,,U,U,U,Y,New
2396,2.97,57.93,1497,842.75,14,28,26.31666667,62,185.75,72.66666667,492.2066667,A,N,4078,11401,414.04,9.989997864,4,M,S,,,,U,U,U,U,UNKNOWN
2397,0,18,152,-36.25,0,0,0,0,0,0,0,AA,N,2745,11589,890.23,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2398,0,4.79,27,-7.75,31.66666667,4.333333333,2.99,154.3333333,295.2566667,23.33333333,45.76,CA,N,3812,9426,384.46,29.98999023,2,S,S,,,Y,U,U,U,U,New
2399,0,41.3,165,101,14,1.666666667,0.973333333,44,60.66666667,23.66666667,36.14666667,A2,N,1234,2621,81.91,29.98999023,5,S,M,,A,,U,U,Y,Y,UNKNOWN
2400,0.495,30.42,421,37.25,56,9,11.88,94.33333333,176.73,13.33333333,18.51333333,AA,N,1195,3417,310.64,59.98999023,0,S,M,,,,U,U,U,U,UNKNOWN
2401,0,0.39,119,37.25,3.333333333,3.333333333,2.41,12,67.95,9,64.84,CA,N,372,2298,152.4,59.98999023,6,S,M,,,,U,U,U,U,UNKNOWN
2402,0,10.23,116,-1,70.33333333,80.66666667,64.1,102.6666667,100.0666667,328,297.9233333,CA,Y,5280,9186,706.62,199.9899902,14,S,U,Y,A,,U,U,U,U,New
2403,0,0.54,163,58,10.33333333,17.66666667,20.22,55.66666667,46.58,104.3333333,92.53333333,EM,N,728,1194,209.2,149.9899902,7,S,M,,A,Y,U,U,U,U,New
2404,4.2075,304.1,1105,277.75,118.3333333,99.66666667,68.56,237.6666667,285.79,294,355.0533333,DA,N,8688,13820,862.81,99.98999023,3,,S,,,,U,U,U,U,UNKNOWN
2405,1.2375,30.51,667,-307.75,50.33333333,37,87.66,66.33333333,205.1533333,113,661.3366667,BA,N,1174,8546,1213,149.9899902,5,M,S,,,,U,U,U,U,UNKNOWN
2406,0.99,1.98,219,-99.5,21.66666667,19,24.39,126,256.19,40.33333333,52.42,AA,N,4204,11475,511.77,199.9899902,5,,,,,,,,,,
2407,0.495,3.34,176,-1.25,0,0,0,0,0,0,0,BA,N,1946,4240,274.6,99.98999023,8,S,M,,A,Y,U,U,U,U,New
2408,1.2375,0.99,323,166.25,13,54.33333333,65.54,52.66666667,80.95,62.33333333,114.8733333,AA,N,709,1781,222.63,129.9899902,4,S,M,,,Y,U,U,U,U,New
2409,3.465,148.17,610,389.5,35.33333333,48.66666667,109.77,203,540.61,96.33333333,264.25,BA,N,12348,35522.17333,751.07,199.9899902,2,S,M,Y,,Y,U,U,U,Y,New
2410,1.7325,88.24,675,89,29.33333333,27.66666667,46.91,140,479.3433333,53,359.87,A,N,3337,14638,593.91,149.9899902,0,S,B,,B,,U,U,U,U,UNKNOWN
2411,0.495,554.58,5484,3712.25,143,181.6666667,339.9333333,376.3333333,1165.453333,372.6666667,1278.323333,B,N,11412,34626,1397.67,199.9899902,0,S,S,Y,A,Y,U,U,U,U,New
2412,0,95.92,772,311.5,60.66666667,28.33333333,70.01666667,119,342.0766667,107,381.2866667,AA,N,2070,9599,959.7,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2413,0,0,185,74.25,11.66666667,0.666666667,0.42,13.33333333,47.30666667,19.33333333,140.92,B,N,782,5840,215.63,29.98999023,1,,B,,,,U,U,U,U,UNKNOWN
2414,0,0,0,0,0,0,0,0,0,0,0,AA,N,65,150,8.19,9.989997864,15,S,M,Y,,Y,U,Y,Y,U,UNKNOWN
2415,1.98,108.72,423,-162,44.66666667,54.33333333,33.75666667,208.3333333,561.3266667,76,276.0166667,BA,N,8123,21790,945.35,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2416,0,107.26,619,427.75,29.66666667,32.66666667,24.56,89.33333333,161.3966667,95.66666667,251.2533333,Z4,Y,1797,4850,806.17,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2417,0,272.09,1997,-5.75,48.66666667,30.66666667,24.32666667,220,358.92,112.6666667,261.08,CA,N,9687,24222,1512.38,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2418,0,37.43,566,59.75,25.33333333,95.66666667,83.57333333,135.6666667,295.72,97,355.8733333,BA,N,8491,23822,837.82,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2419,0,9.71,1623,747,88,7,4.886666667,102.3333333,178.2966667,112,668.41,AA,N,4394,16843,842,79.98999023,7,S,U,,,,U,U,U,U,New
2420,0,149.41,754,418,62,31,25.48,226.6666667,274.9,337,393.0733333,AA,N,3483,6391,789.88,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2421,2.475,94.94,285,-100.25,57.33333333,24.33333333,27.02333333,121.3333333,282.7333333,53.33333333,238.3933333,EA,N,1510,4842,343.93,9.989997864,14,S,A,,A,,U,U,Y,U,New
2422,0.7425,33.21,170,-104.5,7,10.66666667,12.59333333,77.33333333,181.1866667,6,23.79,AA,N,3169,6603,367.29,199.9899902,5,,,,,,,,,,
2423,0.495,12.04,291,-74.25,31.33333333,61.66666667,47.58666667,133.6666667,174.18,193,227.9566667,ZA,Y,3817,6391,580.27,129.9899902,7,S,M,Y,,,U,U,Y,Y,UNKNOWN
2424,0.495,16.9,128,8.25,8,20.33333333,19.75,39.66666667,78.88,20,32.62666667,AA,N,570,1492,148.2,59.98999023,10,S,M,,A,,U,Y,U,U,New
2425,0.2475,12.06,300,8.25,55,107.3333333,88.53,106,141.1033333,267.6666667,482.3933333,AA,N,2750,7296,904,59.98999023,9,S,U,,,,U,U,U,U,New
2426,0,1.03,14,7.75,0,0,0,0.333333333,0.24,3.333333333,1.663333333,BA,N,68,120,10.82,149.9899902,15,M,S,,D,,U,U,U,U,New
2427,0,0.9,131,-73.25,0,0,0,0,0,0,0,AA,N,1081,2460,351.43,199.9899902,10,S,S,,,,U,U,U,U,UNKNOWN
2428,0,150.78,930,258.5,46,77.66666667,463.9466667,122.6666667,363.4866667,199,1707.93,CA,N,6180,26232,1247.52,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2429,2.7225,90.46,558,-281.5,28,62,70.03333333,104.6666667,294.52,173,516.32,EA,N,3534,12393,885.21,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2430,1.7325,67.39,475,284.75,23,12.33333333,18.06333333,86,248.8866667,33.33333333,78.13333333,M,N,1075,3712,610.33,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2431,0.2475,103.22,2573,585.25,129.3333333,44.66666667,36.92666667,280,343.6733333,206,305.4966667,ZA,Y,4240,11879,989.25,129.9899902,5,,,,,,,,,,
2432,0.2475,146.55,475,-289.5,13,13.66666667,23.31666667,96,260.0366667,44,174.8466667,EA,N,2779,9318,442.81,149.9899902,6,S,M,Y,,Y,U,Y,Y,U,New
2433,0,0,283,-30.25,0,0,0,0,0,0,0,AA,N,2004,10708,587.83,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2434,0,7.2,183,-3.25,6,1,0.643333333,19,24.38666667,10.66666667,70.46,AA,N,475,1129,140.88,149.9899902,5,S,M,,A,Y,U,Y,Y,U,UNKNOWN
2435,0,0,28,8.75,0.666666667,0,0,2.666666667,41.26333333,0,0,AA,N,204,1167,48.63,29.98999023,15,S,M,,A,Y,U,U,U,U,New
2436,0.2475,2.37,97,28.75,39,15,10.12,39.66666667,52.79666667,52.33333333,92.74666667,BA,N,640,1407,199.29,129.9899902,15,M,M,,G,,Y,Y,U,U,New
2437,1.485,70.38,268,37.75,63.33333333,85.66666667,124.42,146.6666667,311.7733333,97,195.86,DA,N,5484,17003,842.25,249.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2438,1.2375,24.25,853,230,35.33333333,22.66666667,35.90333333,187,737.8133333,84.33333333,564.5766667,AA,N,4509,25190,1574.38,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2439,0.7425,3.32,45,-20.25,2.333333333,1,0.55,12.66666667,20.63666667,7.666666667,7.683333333,AA,N,378,746,43.47,129.9899902,3,M,M,Y,,,U,U,U,U,New
2440,0,5.7,392,62.5,13,33.66666667,25.22666667,37.66666667,215.27,67,398.58,C,N,1802,10282,427.13,199.9899902,6,S,M,Y,A,,U,U,U,U,New
2441,1.2375,24.61,963,-578.75,0,0,0,0,0,0,0,Z,N,2787,14199,1091.38,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
2442,0.2475,3,127,21,0.333333333,0.333333333,0.283333333,63.66666667,127.04,27.66666667,74.89666667,AA,N,1852,4212,301.85,29.98999023,15,S,M,Y,,,U,U,U,U,New
2443,0,4.2,472,-268.75,31.33333333,48.66666667,174.97,59.33333333,169.4133333,99,982.8366667,CA,Y,1325,8529,773.64,99.98999023,7,S,S,,,,U,U,U,Y,UNKNOWN
2444,1.485,79.79,206,124.25,71.66666667,65.66666667,173.2266667,205,980.6566667,148,944.7233333,DA,Y,2838,18089,1803.2,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
2445,0.2475,8.41,115,-48.5,3.333333333,6,7.37,24.66666667,29.58,6.666666667,16.49333333,A,N,491,890,36.96,29.98999023,7,S,M,,A,,U,U,U,U,New
2446,0,11.28,295,-163,9,54.33333333,16.80666667,81.33333333,150.6966667,36.33333333,120.9766667,AA,N,1141,3668,407.56,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
